US-Mexico Border;18/02/2018;0;0;1;0;Drowning;Río Bravo, island near Guerrero, Coahuila, Mexico;28.333771526160, -100.305938239650;http://bit.ly/2ENrWno
Central America;18/02/2018;0;0;1;0;Hit by train;Train tracks between Tlamaco and Bojay, Atitalaquia, Hidalgo, Mexico;20.043568653938, -99.239109589286;http://bit.ly/2C4xFEp
Mediterranean;18/02/2018;0;0;0;0;Presumed drowning;8 nautical miles north of Plage Bouzedjar, Ain Témouchent, Algeria;35.595813364862, -1.186008961035;http://bit.ly/2EDPLhW
US-Mexico Border;18/02/2018;0;1;2;0;Unknown (skeletal remains);Private ranch, 10 to 12 miles SW of Fort Davis, Jeff Davis County, Texas, USA;30.562809092881, -103.972216242380;
North Africa;18/02/2018;0;1;0;0;Starvation;Sahara desert, Sudan;24.921313000000, 14.145715000000;http://www.mixedmigration.org/4mi/
Mediterranean;17/02/2018;0;0;0;0;Presumed drowning;Body found 10 km off the coast of Chlef province, between Mostaganem and Benabdelmalek Ramadan, Algeria;36.654403900040, 0.924694723437;http://bit.ly/2o8LxES
US-Mexico Border;17/02/2018;0;0;1;0;Unknown (skeletal remains);Pima County, Arizona, USA;32.081657400000, -112.751625500000;http://www.humaneborders.info/app/map.asp
US-Mexico Border;17/02/2018;0;0;1;0;Unknown (skeletal remains);Pima County, Arizona, USA;32.059862000000, -111.396443400000;http://www.humaneborders.info/app/map.asp
North Africa;17/02/2018;0;0;1;0;Shot or stabbed;Sahara desert, Libya;25.477992000000, 13.882974000000;http://www.mixedmigration.org/4mi/
Mediterranean;16/02/2018;0;0;0;0;Presumed drowning;Plage de Madagh, Aïn El Kerma, west of Oran, Algeria;35.646074121757, -1.075810897416;http://bit.ly/2FfCRUG
US-Mexico Border;16/02/2018;0;0;1;0;Unknown (skeletal remains);Ranch near Sarita, Kenedy County, Texas, USA;27.223760838525, -97.804497931860;http://bit.ly/2or86Ef
Mediterranean;16/02/2018;0;0;0;0;Presumed drowning;Body retrieved in AzZawiyah, Libya;32.796511748693, 12.733749617969;
Mediterranean;16/02/2018;0;0;0;0;Presumed drowning;Body retrieved in Tripoli, Libya;32.906811782506, 13.184471844922;
Sub-Saharan Africa;16/02/2018;0;0;1;0;Vehicle Accident;San, Mali;13.306580000000, -4.892490000000;http://www.mixedmigration.org/4mi/
US-Mexico Border;15/02/2018;0;0;1;0;Unknown (skeletal remains);Cage Ranch, Brooks County, Texas, USA;26.923896600000, -98.019201800000;http://bit.ly/2o7uCCM
Mediterranean;15/02/2018;0;0;1;0;Presumed drowning;Plage Bouzedjar, Ain Témouchent, Algeria;35.579829252717, -1.163521320654;http://bit.ly/2BCdBrK
Mediterranean;15/02/2018;0;0;2;0;Presumed drowning;Plage des Andalouses, Bousfer, west of Oran, Algeria;35.717462497699, -0.893899331738;http://bit.ly/2FfCRUG
US-Mexico Border;15/02/2018;0;0;1;0;Unknown (skeletal remains);King Ranch in Brooks County, Texas, USA;27.126637600000, -98.186111100000;
Mediterranean;15/02/2018;0;0;0;0;Presumed drowning;Bodies retrieved in Zuwara, Libya;32.940748164060, 12.081660973047;
North Africa;15/02/2018;0;0;2;0;Harsh weather/lack of adequate shelter, Suffocation, Excessive Physical Abuse;Unspecified location in the Sahara desert, Sudan;19.635357000000, 27.103536000000;http://www.mixedmigration.org/4mi/
North Africa;14/02/2018;0;1;14;4;Vehicle Accident;Road between As Saddadah (60 km south-east of Bani Waleed) and Tarhuna, Libya;31.614154277024, 14.674403539062;http://bit.ly/2BXCvmR
US-Mexico Border;14/02/2018;0;0;1;0;Fall into a canyon;Pump Canyon, ranch west of Langtry, Val Verde County, Texas, USA;29.802600059813, -101.576332853560;http://bit.ly/2Gh0iME
Mediterranean;14/02/2018;0;0;2;0;Presumed drowning;Plage de Sassel (Ouled Boudjemaa) and Sbiat (Messaid), Ain Témouchent, Algeria;35.494728544351, -1.244925426954;http://bit.ly/2FbHnDr
US-Mexico Border;14/02/2018;0;0;0;0;Unknown (skeletal remains);Mariposa Ranch in Brooks County, Texas, USA;27.073084200000, -97.976084400000;
US-Mexico Border;14/02/2018;0;0;1;0;Unknown (skeletal remains);Pima County, Arizona, USA;31.846447800000, -112.177647100000;http://www.humaneborders.info/app/map.asp
North Africa;14/02/2018;0;0;2;0;Shot or stabbed;Between Bani Waled and Tripoli, Libya;31.832941000000, 13.911184000000;http://www.mixedmigration.org/4mi/
Middle East;13/02/2018;3;3;2;2;Presumed drowning;Evros river, Edirne, Turkey, near border with Greece;41.661457794142, 26.494433918014;http://bit.ly/2EsddLe
Mediterranean;13/02/2018;0;0;1;0;Drowning;Sidi Mejdoub beach, west of Mostaganem, Algeria;35.971216093787, 0.070161184473;http://bit.ly/2HdAYbv
North Africa;13/02/2018;0;0;1;1;Sickness and lack of access to medicines, Starvation, Dehydration;Sahara desert, Libya;23.719983000000, 16.166288000000;http://www.mixedmigration.org/4mi/
North Africa;13/02/2018;0;1;1;0;Vehicle Accident;Sahara desert, Libya;24.522137000000, 13.663347000000;http://www.mixedmigration.org/4mi/
Sub-Saharan Africa;13/02/2018;0;0;6;0;Dehydration, Suffocation;Sahara desert, Niger;22.263680000000, 13.311943000000;http://www.mixedmigration.org/4mi/
North Africa;13/02/2018;0;1;1;1;Harsh weather/lack of adequate shelter, Vehicle Accident;Sahara desert, Ash Shamaliyah, Sudan;20.610678000000, 27.916851000000;http://www.mixedmigration.org/4mi/
Sub-Saharan Africa;13/02/2018;0;0;1;0;Unknown;Gao, Mali;16.305456000000, -0.088230000000;http://www.mixedmigration.org/4mi/
Sub-Saharan Africa;13/02/2018;0;1;0;0;Sickness and lack of access to medicines;Segou, Mali;13.436756000000, -6.242715000000;http://www.mixedmigration.org/4mi/
Mediterranean;12/02/2018;0;1;0;1;Presumed drowning;Unspecified location in the Gibraltar Strait, between Morocco and Spain;35.949766199352, -5.309639687500;http://bit.ly/2BRJtJO
Mediterranean;12/02/2018;0;0;1;0;Drowning;Near Port of Cabopino, Málaga, Spain;36.480420966708, -4.740933306885;http://bit.ly/2GfDtJa
US-Mexico Border;12/02/2018;0;0;1;0;Drowning;Río Bravo, near San Miguel Nuevo, Gustavo Díaz Ordaz, Tamaulipas, Mexico;26.256525231868, -98.600648765637;http://bit.ly/2F5A54j
North Africa;12/02/2018;0;0;1;0;Fall from vehicle;Sahara desert, Libya;23.880815000000, 13.038345000000;http://www.mixedmigration.org/4mi/
North Africa;12/02/2018;0;1;2;1;Starvation, Suffocation, Excessive Physical Abuse;Sahara desert, Sudan, near the border with Egypt;21.943709000000, 27.672666000000;http://www.mixedmigration.org/4mi/
Sub-Saharan Africa;12/02/2018;0;0;1;1;Vehicle Accident;Bamako, Mali;12.669425000000, -7.909603000000;http://www.mixedmigration.org/4mi/
Mediterranean;11/02/2018;5;0;0;0;Presumed drowning;22 miles off Cabo Tres Forcas, Nador, Morocco;35.585153669322, -2.957796002344;http://bit.ly/2BRJtJO
Mediterranean;11/02/2018;0;0;0;0;Drowning;Off Bahara beach, Ouled Boughalem, 90km east of Mostaganem, Algeria;36.424291687372, 0.620750723437;http://bit.ly/2Hba3gr
Sub-Saharan Africa;11/02/2018;1;0;0;0;Presumed drowning;Unspecified location in Lake Albert;1.726489013856, 31.013724629297;http://bit.ly/2HdBtCy
Sub-Saharan Africa;11/02/2018;0;0;1;0;Plane stowaway;Body recovered at Jomo Kenyatta International Airport, Nairobi, Kenya;-1.322710200000, 36.926069300000;http://bit.ly/2EVqZ9o
North Africa;11/02/2018;0;0;1;0;Sickness and lack of access to medicines;Sahara desert, Sudan;20.380676000000, 25.698062000000;http://www.mixedmigration.org/4mi/
US-Mexico Border;10/02/2018;0;0;1;0;Drowning;Río Bravo, near Ejido El Faro, KM 17 of Carretera Ribereña near Reynosa, Tamaulipas, Mexico;26.199656364083, -98.479728698730;http://bit.ly/2EA89r9
Mediterranean;10/02/2018;0;0;1;0;Drowning;Zeralda beach, near Algiers, Algeria;36.729843473764, 2.792090733594;http://bit.ly/2svyDFp
South Asia;10/02/2018;0;0;0;2;Shot or stabbed;West Azerbaijan province, Iran;37.809518000000, 44.603174000000;http://www.mixedmigration.org/4mi/
Mediterranean;09/02/2018;0;0;3;0;Hypothermia;27 miles southeast of Alboran Island in the Alboran Sea between Morocco and Spain;35.746320190537, -3.214241932031;http://bit.ly/2nO1eB3
Mediterranean;09/02/2018;0;0;0;0;Presumed drowning;Bodies retrieved in Zuwara, Libya;32.938443110773, 12.087154137109;
Southeast Asia;08/02/2018;0;0;0;3;Drowning;Near Kurermuk jetty in Subrang Union, Teknaf upazila in Cox’s Bazar, Bangladesh;20.812146322950, 92.325957359399;http://bit.ly/2E9Wxrr
Horn of Africa;08/02/2018;0;0;25;0;Presumed drowning;Off the coast of Shabwa Governorate, Yemen;13.273027712073, 46.461330359375;http://bit.ly/2nUwi25
Mediterranean;08/02/2018;0;0;0;0;Drowning;Off Kaf Lasfer beach, between Sidi Lakhdar and Hadjadj, 36 km east of Mostaganem, Algeria;36.185775189622, 0.259513731250;http://bit.ly/2G70iP1
Sub-Saharan Africa;08/02/2018;0;0;1;0;Sickness and lack of access to medicines, Starvation;Near Pemba, Mozambique;-13.009242000000, 40.527028000000;http://www.mixedmigration.org/4mi/
Sub-Saharan Africa;07/02/2018;0;0;0;0;Violence while attempting to board boat;Shore of Lake Albert, Democratic Republic of the Congo;1.834926595900, 30.858542744531;http://bit.ly/2HdBtCy
US-Mexico Border;07/02/2018;0;0;1;0;Drowning;Río Nuevo, Calexico, Imperial County, California, USA;32.671758744823, -115.513204224990;
South Asia;07/02/2018;0;0;1;0;Shot or stabbed;West Azerbaijan province, Iran;38.440870000000, 44.667972000000;http://www.mixedmigration.org/4mi/
North Africa;07/02/2018;0;0;2;0;Starvation;Sabratha, Libya;32.788441000000, 12.489750000000;http://www.mixedmigration.org/4mi/
Sub-Saharan Africa;07/02/2018;0;0;2;0;Suffocation;Seguedine, Niger;20.180842000000, 13.005307000000;http://www.mixedmigration.org/4mi/
North Africa;06/02/2018;0;1;1;1;Sickness and lack of access to medicines, Vehicle Accident;Sahara desert near Atbara, Sudan;18.074280000000, 34.434548000000;http://www.mixedmigration.org/4mi/
North Africa;06/02/2018;0;2;1;1;Sickness and lack of access to medicines, Vehicle Accident;Unspecified location in the Sahara desert, Egypt;22.396611000000, 26.693147000000;http://www.mixedmigration.org/4mi/
US-Mexico Border;05/02/2018;0;0;1;0;Drowning;Río Bravo, near Hidalgo Bridge, Reynosa, Tamaulipas, Mexico;26.094270661911, -98.270602226257;http://bit.ly/2BeYLHq
US-Mexico Border;05/02/2018;0;0;1;0;Unknown (skeletal remains);Pima County, Arizona, USA;32.446639900000, -112.644684900000;http://www.humaneborders.info/app/map.asp
US-Mexico Border;05/02/2018;0;0;0;0;Unknown (skeletal remains);El Tule Ranch, Brooks County, Texas, USA;27.263623700000, -98.372268400000;
North Africa;04/02/2018;0;0;1;0;Sickness and lack of access to medicines, Dehydration, Harsh weather/lack of adequate shelter;Sahara desert, Libya;24.001308000000, 14.193425000000;http://www.mixedmigration.org/4mi/
North Africa;04/02/2018;0;1;0;0;Starvation;Sabratha, Libya;32.783161000000, 12.476280000000;http://www.mixedmigration.org/4mi/
Mediterranean;03/02/2018;26;8;31;5;Drowning;Near Cabo Tres Forcas, 4 miles off the coast of Melilla, Spain;35.583186593035, -2.795275034375;http://bit.ly/2s649d3
US-Mexico Border;03/02/2018;0;0;1;0;Violence;Rio Bravo, south of Military Highway and 15th St., Hidalgo, Hidalgo County, USA;26.080234884126, -98.253451124451;http://bit.ly/2EwQYaf
North Africa;03/02/2018;0;1;0;0;Sickness and lack of access to medicines;Sahara desert, Libya;22.141620000000, 23.988811000000;http://www.mixedmigration.org/4mi/
North Africa;03/02/2018;0;1;1;1;Sickness and lack of access to medicines, Starvation, Dehydration;Sabratha, Libya;32.779120000000, 12.490007000000;http://www.mixedmigration.org/4mi/
Sub-Saharan Africa;03/02/2018;0;0;1;0;Sickness and lack of access to medicines, Excessive Physical Abuse;Elkhalil, Mali;21.189743000000, 1.042867000000;http://www.mixedmigration.org/4mi/
North Africa;02/02/2018;0;0;0;0;Vehicle Accident;Highway between Tanger Med and Ceuta, Morocco;35.868051755322, -5.376091003418;http://bit.ly/2EawikL
Mediterranean;01/02/2018;86;1;1;2;Drowning;Off the coast of Zuwara, Libya;33.245635482342, 12.247829185937;http://bit.ly/2s2eZ3B
Middle East;01/02/2018;0;1;0;1;Shot;Syria-Turkey border at al-Dirriyah, Daraa Governorate, Syria;36.010608654005, 36.295599205713;https://www.hrw.org/news/2018/03/22/turkey-mass-deportations-syrians
Mediterranean;01/02/2018;0;0;1;0;Presumed drowning;Port of Mytilini, Lesvos, when trying to board a ferry bound for the Greek mainland;39.103074982115, 26.565686107471;https://bit.ly/2Lq5uA1
North Africa;01/02/2018;0;0;1;0;Sickness and lack of access to medicines;Sahara desert, Libya;19.515787000000, 27.110345000000;http://www.mixedmigration.org/4mi/
North Africa;01/02/2018;0;0;1;0;Sickness and lack of access to medicines;Sahara desert, Libya;22.791375000000, 21.967347000000;http://www.mixedmigration.org/4mi/
North Africa;01/02/2018;0;0;2;1;Sickness and lack of access to medicines, Starvation, Dehydration;Sahara desert, Libya;23.840626000000, 17.616741000000;http://www.mixedmigration.org/4mi/
North Africa;01/02/2018;0;0;1;0;Sickness and lack of access to medicines;Sahara desert, Libya;22.060187000000, 23.634535000000;http://www.mixedmigration.org/4mi/
US-Mexico Border;01/02/2018;0;0;0;0;Unknown;Private ranch in Kenedy County, Texas, USA;26.844858447625, -97.696548765799;
US-Mexico Border;31/01/2018;0;0;1;0;Drowning;Río Bravo, near La Ensenada in Poblado Venecia, Gustavo Díaz Ordaz, Tamaulipas, Mexico;26.223844800000, -98.596829300000;http://bit.ly/2EbcEIw
US-Mexico Border;31/01/2018;0;0;1;0;Drowning;Río Bravo, near Puente Internacional II Juárez-Lincoln, Nuevo Laredo, Tamaulipas, Mexico;27.499921550202, -99.503096365082;http://bit.ly/2EayBHN
US-Mexico Border;31/01/2018;0;0;1;0;Drowning;Río Bravo, near Ejido Longoreño, Matamoros, Tamaulipas, Mexico;25.837514095556, -97.405416769312;http://bit.ly/2GCqDWi
Europe;31/01/2018;0;0;1;0;Drowning;Kolpa/Kupa river, near Ladešići, municipality of Netretić, Croatia;45.488092614501, 15.386377716216;http://bit.ly/2GH22zy
US-Mexico Border;31/01/2018;0;0;1;0;Unknown;Unspecified location on the US/Mexico border;31.497133470189, -111.413386953120;http://bit.ly/2Cnfe9n
North Africa;31/01/2018;0;0;1;0;Sickness and lack of access to medicines, Starvation;Bani Walid, Libya;31.723048000000, 14.025968000000;http://www.mixedmigration.org/4mi/
North Africa;31/01/2018;0;1;1;0;Vehicle Accident;Unspecified location in the Sahara desert, Libya;21.143170000000, 23.823002000000;http://www.mixedmigration.org/4mi/
North Africa;31/01/2018;0;1;0;1;Harsh weather/lack of adequate shelter;Near Gedaref, Sudan;13.966799000000, 35.440559000000;http://www.mixedmigration.org/4mi/
Sub-Saharan Africa;31/01/2018;0;0;1;0;Sickness and lack of access to medicines;Zinder, Niger;13.794627000000, 8.989361000000;http://www.mixedmigration.org/4mi/
Europe;30/01/2018;0;0;1;0;Exposure;Farm near Kneževi Vinogradi, Osječko-Baranjska, Croatia;45.750322389476, 18.747277769935;https://bit.ly/2QOtyPJ
North Africa;30/01/2018;0;0;2;0;Sickness and lack of access to medicines, Vehicle Accident;Egyptian Libyan border ;27.989551000000, 24.863537000000;http://www.mixedmigration.org/4mi/
Sub-Saharan Africa;30/01/2018;0;0;1;0;Shot or stabbed;Near Negele, Ethiopia;5.321172000000, 39.569408000000;http://www.mixedmigration.org/4mi/
Europe;29/01/2018;0;0;1;0;Vehicle Accident;E40 motorway, near Jabbeke, Belgium;51.193207888915, 3.081177320532;http://bit.ly/2DRvsx2
Sub-Saharan Africa;29/01/2018;0;1;0;0;Sickness and lack of access to medicines, Starvation, Dehydration, Harsh weather/lack of adequate shelter;Unspecified location in the Indian Ocean;-4.883087000000, 39.513936000000;http://www.mixedmigration.org/4mi/
Mediterranean;28/01/2018;0;1;0;0;Unknown;University Hospital Habib Bourguiba in Sfax, Tunisia, after being evacuated from Sos Méditerranée's Aquarius ship;34.740267700000, 10.748212700000;http://bit.ly/2EncKL1
Europe;28/01/2018;0;0;1;0;Exposure;Evros River, near Kastanies, Greece;41.658826381798, 26.486183883142;https://bit.ly/2KQ4qFq
North Africa;28/01/2018;0;0;2;0;Sickness and lack of access to medicines, Starvation, Dehydration;Rabyanah Oasis, Libya;24.174946000000, 22.684659000000;http://www.mixedmigration.org/4mi/
North Africa;28/01/2018;0;2;0;1;Sickness and lack of access to medicines, Harsh weather/lack of adequate shelter, Suffocation;Sahara desert near Atbara, Sudan;18.074280000000, 34.434549000000;http://www.mixedmigration.org/4mi/
Sub-Saharan Africa;28/01/2018;0;0;1;0;Sickness and lack of access to medicines;Nairobi, Kenya;-1.405445000000, 36.862977000000;http://www.mixedmigration.org/4mi/
Sub-Saharan Africa;28/01/2018;0;0;1;0;Sickness and lack of access to medicines;Bamako, Mali;12.669425000000, -7.909603000000;http://www.mixedmigration.org/4mi/
Sub-Saharan Africa;28/01/2018;0;0;1;0;Sickness and lack of access to medicines;Bamako, Mali;12.669425000000, -7.909603000000;http://www.mixedmigration.org/4mi/
Central America;27/01/2018;0;0;1;0;Murdered;Highway 150 between Orizaba and Tehuacán, near Acultzingo, Veracruz, Mexico;18.715818884297, -97.323043762549;http://bit.ly/2DUbIJc
North Africa;27/01/2018;0;2;1;1;Sickness and lack of access to medicines, Vehicle Accident;Sahara desert near Atbara, Sudan;18.074280000000, 34.434548000000;http://www.mixedmigration.org/4mi/
Mediterranean;27/01/2018;32;2;0;3;Drowning;Unspecified location between North Africa and Italy;34.750921892473, 13.535156250000;http://bit.ly/2DVF9dk
Mediterranean;26/01/2018;0;1;1;0;Drowning;Unspecified location off the coast of Mostaganem and Abdelmalek Ramdan, Algeria;36.280790301064, 0.094711585937;
US-Mexico Border;26/01/2018;0;0;1;0;Drowning;Off the coast of Tijuana, Mexico, near border with the United States;32.533473459971, -117.124678603300;http://bit.ly/2FpwGMq
Southeast Asia;26/01/2018;0;0;0;0;Shot;Border fence in Maungni village, Maungtaw Town, Myanmar;20.820296416541, 92.352199585059;http://bit.ly/2Hjetlv
US-Mexico Border;26/01/2018;0;0;1;1;Unknown;Ranch near Marfa, Presidio County, Texas, USA;30.225287051930, -104.129112990230;
North Africa;26/01/2018;0;2;1;1;Vehicle Accident;Unspecified location in the Sahara desert, Sudan;19.635357000000, 27.103536000000;http://www.mixedmigration.org/4mi/
North Africa;26/01/2018;0;1;0;1;Sickness and lack of access to medicines, Harsh weather/lack of adequate shelter;Sahara desert, Ash Shamaliyah, Sudan;20.610678000000, 27.916851000000;http://www.mixedmigration.org/4mi/
Horn of Africa;25/01/2018;0;0;1;0;Sickness and lack of access to medicines;Near Dhobley, Somalia;2.500000000000, 42.329444000000;http://www.mixedmigration.org/4mi/
